dotsMOVE,15:24:26.9274112
respOPEN,15:24:27.4363392
stimOFF,15:24:28.4274944
respCLOSED,15:24:31.4454528
stimON,15:24:34.1739520
dotsMOVE,15:24:35.1611904
respOPEN,15:24:35.6791424
stimOFF,15:24:36.6611712
respCLOSED,15:24:39.6919424
stimON,15:24:41.9869440
dotsMOVE,15:24:42.9780736
respOPEN,15:24:43.5033088
stimOFF,15:24:44.4781440
respCLOSED,15:24:47.5126784
stimON,15:24:50.3385600
dotsMOVE,15:24:51.3284096
respOPEN,15:24:51.8525568
respCLOSED,15:24:52.2599424
l100,15:24:52.2603264
stimOFF,15:24:52.8284928
stimON,15:24:54.9568640
dotsMOVE,15:24:55.9452800
respOPEN,15:24:56.4649728
stimOFF,15:24:57.4454656
respCLOSED,15:25:00.4755328
stimON,15:25:03.3375744
dotsMOVE,15:25:04.3289600
respOPEN,15:25:04.8443776
respCLOSED,15:25:05.1694464
stimOFF,15:25:05.8290304
stimON,15:25:08.2681472
dotsMOVE,15:25:09.2624896
respOPEN,15:25:09.7833600
stimOFF,15:25:10.7625728
respCLOSED,15:25:13.7939584
stimON,15:25:15.9227520
dotsMOVE,15:25:16.9128064
respOPEN,15:25:17.4356096
stimOFF,15:25:18.4129024
respCLOSED,15:25:21.4402688
stimON,15:25:23.6943744
dotsMOVE,15:25:24.6803968
respOPEN,15:25:25.2111104
stimOFF,15:25:26.1805440
respCLOSED,15:25:29.2236032
stimON,15:25:31.4868992
dotsMOVE,15:25:32.4801280
respOPEN,15:25:32.9932928
stimOFF,15:25:33.9801984
respCLOSED,15:25:37.0065536
stimON,15:25:39.1223808
dotsMOVE,15:25:40.1137792
respOPEN,15:25:40.6264064
stimOFF,15:25:41.6138624
respCLOSED,15:25:44.6404608
stimON,15:25:47.2201088
dotsMOVE,15:25:48.2141056
respOPEN,15:25:48.7267072
stimOFF,15:25:49.7142016
respCLOSED,15:25:52.7270016
stimON,15:25:55.0943360
dotsMOVE,15:25:56.0811008
respOPEN,15:25:56.6107776
stimOFF,15:25:57.5811712
respCLOSED,15:26:00.6242048
stimON,15:26:03.3857920
dotsMOVE,15:26:04.3814400
respOPEN,15:26:04.9013888
stimOFF,15:26:05.8815104
respCLOSED,15:26:08.9071616
stimON,15:26:11.8906752
dotsMOVE,15:26:12.8817920
respOPEN,15:26:13.3933696
stimOFF,15:26:14.3818624
respCLOSED,15:26:17.4068992
stimON,15:26:19.4920064
dotsMOVE,15:26:20.4821120
respOPEN,15:26:21.0079488
stimOFF,15:26:21.9821824
respCLOSED,15:26:25.0219648
stimON,15:26:28.0093440
dotsMOVE,15:26:28.9991296
respOPEN,15:26:29.5149440
stimOFF,15:26:30.4992128
mr100,15:26:30.5729024
respCLOSED,15:26:32.6480640
r100,15:26:32.6484608
stimON,15:26:34.8404096
dotsMOVE,15:26:35.8327424
respOPEN,15:26:36.3587712
stimOFF,15:26:37.3328256
respCLOSED,15:26:39.5741952
l100,15:26:39.5745408
stimON,15:26:42.5737600
dotsMOVE,15:26:43.5664000
respOPEN,15:26:44.0778624
respCLOSED,15:26:44.9454208
r100,15:26:44.9457664
stimOFF,15:26:45.0664832
stimON,15:26:47.3599104
dotsMOVE,15:26:48.3499264
respOPEN,15:26:48.8754944
stimOFF,15:26:49.8499968
respCLOSED,15:26:51.5567104
l100,15:26:51.5570176
stimON,15:26:54.5104640
dotsMOVE,15:26:55.5002240
respOPEN,15:26:56.0148864
stimOFF,15:26:57.0007680
respCLOSED,15:26:59.1779840
l100,15:26:59.1783296
stimON,15:27:01.7885696
dotsMOVE,15:27:02.7674368
respOPEN,15:27:03.3076480
stimOFF,15:27:04.2672768
respCLOSED,15:27:04.5593088
l100,15:27:04.5596800
stimON,15:27:07.2049280
dotsMOVE,15:27:08.2007552
respOPEN,15:27:08.7076992
respCLOSED,15:27:08.8473344
l100,15:27:08.8476800
stimOFF,15:27:09.7008256
stimON,15:27:12.3060480
dotsMOVE,15:27:13.3009664
respOPEN,15:27:13.8136192
stimOFF,15:27:14.8010368
respCLOSED,15:27:15.8146688
stimON,15:27:18.0777472
dotsMOVE,15:27:19.0678784
respOPEN,15:27:19.5926272
respCLOSED,15:27:19.7739264
l100,15:27:19.7743744
stimOFF,15:27:20.5679488
stimON,15:27:23.3586048
dotsMOVE,15:27:24.3514240
respOPEN,15:27:24.8625920
stimOFF,15:27:25.8514944
respCLOSED,15:27:28.8741760
stimON,15:27:31.5990272
dotsMOVE,15:27:32.5851008
respOPEN,15:27:33.1153792
stimOFF,15:27:34.0851712
respCLOSED,15:27:37.1250432
stimON,15:27:39.8161280
dotsMOVE,15:27:40.8021120
respOPEN,15:27:41.3315072
stimOFF,15:27:42.3026944
respCLOSED,15:27:45.3544320
stimON,15:27:47.5592064
dotsMOVE,15:27:48.5524352
respOPEN,15:27:49.0775296
stimOFF,15:27:50.0525056
respCLOSED,15:27:53.0884352
stimON,15:27:55.9123200
dotsMOVE,15:27:56.9027712
respOPEN,15:27:57.4301568
respCLOSED,15:27:57.6163072
l100,15:27:57.6166784
stimOFF,15:27:58.4028416
stimON,15:28:00.9143936
dotsMOVE,15:28:01.9029760
respOPEN,15:28:02.4297088
stimOFF,15:28:03.4030592
respCLOSED,15:28:06.4403328
stimON,15:28:08.6833408
dotsMOVE,15:28:09.6699648
respOPEN,15:28:10.1893632
stimOFF,15:28:11.1700352
respCLOSED,15:28:14.2039424
stimON,15:28:17.2012416
dotsMOVE,15:28:18.1876096
respOPEN,15:28:18.7075456
stimOFF,15:28:19.6872192
respCLOSED,15:28:20.2473472
r100,15:28:20.2477184
stimON,15:28:23.1468032
dotsMOVE,15:28:24.1372544
respOPEN,15:28:24.6641792
stimOFF,15:28:25.6373376
respCLOSED,15:28:25.7181952
l100,15:28:25.7185920
stimON,15:28:28.1987200
dotsMOVE,15:28:29.1874560
respOPEN,15:28:29.7144576
stimOFF,15:28:30.6875264
respCLOSED,15:28:31.3136128
r100,15:28:31.3140352
stimON,15:28:33.7629568
dotsMOVE,15:28:34.7543424
respOPEN,15:28:35.2802304
stimOFF,15:28:36.2544128
respCLOSED,15:28:36.5019264
r100,15:28:36.5022848
stimON,15:28:38.6432384
dotsMOVE,15:28:39.6212096
respOPEN,15:28:40.1590656
stimOFF,15:28:41.1213184
respCLOSED,15:28:43.7401088
l100,15:28:43.7404800
stimON,15:28:46.0474752
dotsMOVE,15:28:47.0382080
respOPEN,15:28:47.5540608
stimOFF,15:28:48.5382912
respCLOSED,15:28:51.5528320
stimON,15:28:54.2991232
dotsMOVE,15:28:55.2885248
respOPEN,15:28:55.8052608
respCLOSED,15:28:55.9107968
l100,15:28:55.9112192
stimOFF,15:28:56.7886720
stimON,15:28:59.2845184
dotsMOVE,15:29:00.2723712
respOPEN,15:29:00.7884672
respCLOSED,15:29:01.3728640
l100,15:29:01.3733248
stimOFF,15:29:01.7746816
stimON,15:29:04.2142592
dotsMOVE,15:29:05.2056064
respOPEN,15:29:05.7252352
stimOFF,15:29:06.7061120
respCLOSED,15:29:07.2511616
r100,15:29:07.2515712
stimON,15:29:09.5645696
dotsMOVE,15:29:10.5558272
respOPEN,15:29:11.0700800
stimOFF,15:29:12.0558976
respCLOSED,15:29:15.0843136
stimON,15:29:18.0656512
dotsMOVE,15:29:19.0569344
respOPEN,15:29:19.5718656
stimOFF,15:29:20.5570432
respCLOSED,15:29:23.2967424
stimON,15:29:26.0438016
dotsMOVE,15:29:27.0398464
respOPEN,15:29:27.5602176
stimOFF,15:29:28.5399296
respCLOSED,15:29:29.8279808
stimON,15:29:32.6814464
dotsMOVE,15:29:33.6734464
respOPEN,15:29:34.1868288
stimOFF,15:29:35.1735168
respCLOSED,15:29:35.4391936
l100,15:29:35.4395648
stimON,15:29:37.7148032
dotsMOVE,15:29:38.7069952
respOPEN,15:29:39.2201856
respCLOSED,15:29:39.6383488
l100,15:29:39.6386944
stimOFF,15:29:40.2070656
stimON,15:29:42.9833728
dotsMOVE,15:29:43.9738752
respOPEN,15:29:44.5028096
stimOFF,15:29:45.4739456
respCLOSED,15:29:46.1156224
r100,15:29:46.1160064
stimON,15:29:48.6924160
dotsMOVE,15:29:49.6741120
respOPEN,15:29:50.2097792
stimOFF,15:29:51.1741952
respCLOSED,15:29:53.9710976
l100,15:29:53.9714048
stimON,15:29:56.8629248
dotsMOVE,15:29:57.8577920
respOPEN,15:29:58.3787264
stimOFF,15:29:59.3578624
respCLOSED,15:29:59.6083072
r100,15:29:59.6087168
stimON,15:30:02.1328768
dotsMOVE,15:30:03.1246720
respOPEN,15:30:03.6357504
stimOFF,15:30:04.6247424
respCLOSED,15:30:07.6518656
stimON,15:30:09.7357952
dotsMOVE,15:30:10.7249792
respOPEN,15:30:11.2383616
respCLOSED,15:30:11.6816512
r100,15:30:11.6820224
stimOFF,15:30:12.2250624
stimON,15:30:14.8374144
dotsMOVE,15:30:15.8252032
respOPEN,15:30:16.3412096
stimOFF,15:30:17.3252736
respCLOSED,15:30:18.7259520
l100,15:30:18.7263488
stimON,15:30:21.6499584
dotsMOVE,15:30:22.6421504
respOPEN,15:30:23.1526272
stimOFF,15:30:24.1422208
respCLOSED,15:30:24.8023552
l100,15:30:24.8027264
stimON,15:30:27.1487104
dotsMOVE,15:30:28.1423744
respOPEN,15:30:28.6514176
respCLOSED,15:30:29.5994240
l100,15:30:29.5998080
stimOFF,15:30:29.6424448
stimON,15:30:32.5825792
dotsMOVE,15:30:33.5759232
respOPEN,15:30:34.0897152
respCLOSED,15:30:34.1396096
l100,15:30:34.1401088
stimOFF,15:30:35.0771840
stimON,15:30:37.5246208
dotsMOVE,15:30:38.5094656
respOPEN,15:30:39.0426496
stimOFF,15:30:40.0095488
respCLOSED,15:30:43.0539520
stimON,15:30:45.1470976
dotsMOVE,15:30:46.1431168
respOPEN,15:30:46.6555648
respCLOSED,15:30:46.7411200
l100,15:30:46.7415040
stimOFF,15:30:47.6434560
stimON,15:30:50.3909248
dotsMOVE,15:30:51.3766656
respOPEN,15:30:51.9078144
respCLOSED,15:30:52.0712448
l100,15:30:52.0716416
stimOFF,15:30:52.8772096
stimON,15:30:55.5035520
dotsMOVE,15:30:56.4602112
respOPEN,15:30:57.0165120
respCLOSED,15:30:57.0825472
l100,15:30:57.0828800
stimOFF,15:30:57.9602816
stimON,15:31:00.3197184
dotsMOVE,15:31:01.3104128
respOPEN,15:31:01.8347008
respCLOSED,15:31:02.3957120
stimOFF,15:31:02.8104960
stimON,15:31:04.9994752
dotsMOVE,15:31:05.9939456
respOPEN,15:31:06.5150336
respCLOSED,15:31:06.9619840
l100,15:31:06.9623552
stimOFF,15:31:07.4940160
stimON,15:31:10.2694016
dotsMOVE,15:31:11.2608256
respOPEN,15:31:11.7851776
stimOFF,15:31:12.7608960
respCLOSED,15:31:12.8191360
r100,15:31:12.8195584
stimON,15:31:15.7853312
dotsMOVE,15:31:16.7777152
respOPEN,15:31:17.3030144
respCLOSED,15:31:17.4203904
l100,15:31:17.4207488
stimOFF,15:31:18.2777984
stimON,15:31:20.7368960
dotsMOVE,15:31:21.7279232
respOPEN,15:31:22.2526720
respCLOSED,15:31:22.4565376
l100,15:31:22.4569088
stimOFF,15:31:23.2279936
stimON,15:31:26.0331392
dotsMOVE,15:31:27.0281472
respOPEN,15:31:27.5492992
respCLOSED,15:31:27.6796672
l100,15:31:27.6800128
stimOFF,15:31:28.5282176
stimON,15:31:31.4339456
dotsMOVE,15:31:32.4283648
respOPEN,15:31:32.9379840
respCLOSED,15:31:33.3879808
stimOFF,15:31:33.9284352
stimON,15:31:36.5576320
dotsMOVE,15:31:37.5452416
respOPEN,15:31:38.0745600
stimOFF,15:31:39.0455296
respCLOSED,15:31:41.8833920
stimON,15:31:44.3751296
dotsMOVE,15:31:45.3622656
respOPEN,15:31:45.8976768
respCLOSED,15:31:46.2384512
stimOFF,15:31:46.8624384
stimON,15:31:49.1885568
dotsMOVE,15:31:50.1791104
respOPEN,15:31:50.7084160
respCLOSED,15:31:51.1947776
stimOFF,15:31:51.6791808
stimON,15:31:54.2464000
dotsMOVE,15:31:55.2293120
respOPEN,15:31:55.7556608
respCLOSED,15:31:55.8989184
l100,15:31:55.8993024
stimOFF,15:31:56.7293952
stimON,15:31:59.7211648
dotsMOVE,15:32:00.7128704
respOPEN,15:32:01.2247296
respCLOSED,15:32:01.5890560
r100,15:32:01.5894528
stimOFF,15:32:02.2129536
stimON,15:32:04.9394816
dotsMOVE,15:32:05.9131136
respOPEN,15:32:06.4512256
stimOFF,15:32:07.4131840
respCLOSED,15:32:07.7224320
l100,15:32:07.7228928
stimON,15:32:10.2066560
dotsMOVE,15:32:11.1971584
respOPEN,15:32:11.7222016
stimOFF,15:32:12.6967168
respCLOSED,15:32:15.7329408
stimON,15:32:18.2770816
dotsMOVE,15:32:19.2636416
respOPEN,15:32:19.7815040
respCLOSED,15:32:20.1998976
stimOFF,15:32:20.7637504
stimON,15:32:23.6722688
dotsMOVE,15:32:24.6641280
respOPEN,15:32:25.1823616
stimOFF,15:32:26.1646976
respCLOSED,15:32:26.3571200
stimON,15:32:29.0182656
dotsMOVE,15:32:30.0141184
respOPEN,15:32:30.5240192
respCLOSED,15:32:30.6162176
l100,15:32:30.6165760
stimOFF,15:32:31.5141888
stimON,15:32:34.1760640
dotsMOVE,15:32:35.1643136
respOPEN,15:32:35.6881792
respCLOSED,15:32:35.9793920
l100,15:32:35.9797504
stimOFF,15:32:36.6643840
stimON,15:32:39.5964800
dotsMOVE,15:32:40.5815424
respOPEN,15:32:41.1154944
respCLOSED,15:32:41.1376512
l100,15:32:41.1381120
stimOFF,15:32:42.0821376
stimON,15:32:44.8544384
dotsMOVE,15:32:45.8480768
respOPEN,15:32:46.3584512
respCLOSED,15:32:47.2288896
r100,15:32:47.2293888
stimOFF,15:32:47.3481472
stimON,15:32:50.3609600
dotsMOVE,15:32:51.3483008
respOPEN,15:32:51.8663424
respCLOSED,15:32:52.3121152
l100,15:32:52.3125888
stimOFF,15:32:52.8483712
stimON,15:32:54.8914816
dotsMOVE,15:32:55.8818304
respOPEN,15:32:56.3972992
stimOFF,15:32:57.3819008
respCLOSED,15:32:59.1554688
l100,15:32:59.1559040
stimON,15:33:01.3425920
dotsMOVE,15:33:02.3320960
respOPEN,15:33:02.8483968
respCLOSED,15:33:02.8825216
l100,15:33:02.8828544
stimOFF,15:33:03.8321792
stimON,15:33:06.6610048
dotsMOVE,15:33:07.6490112
respOPEN,15:33:08.1643264
stimOFF,15:33:09.1490816
respCLOSED,15:33:09.8817920
r100,15:33:09.8821376
stimON,15:33:12.5769856
dotsMOVE,15:33:13.5658880
respOPEN,15:33:14.0808960
stimOFF,15:33:15.0659840
respCLOSED,15:33:18.0943488
stimON,15:33:20.8591616
dotsMOVE,15:33:21.8495616
respOPEN,15:33:22.3641856
stimOFF,15:33:23.3496448
respCLOSED,15:33:26.3787392
stimON,15:33:29.3100416
dotsMOVE,15:33:30.2999168
respOPEN,15:33:30.8148864
stimOFF,15:33:31.7999872
respCLOSED,15:33:34.8269568
stimON,15:33:37.1810816
dotsMOVE,15:33:38.1502464
respOPEN,15:33:38.6862464
respCLOSED,15:33:38.7470464
l100,15:33:38.7474176
stimOFF,15:33:39.6503296
stimON,15:33:42.3237376
dotsMOVE,15:33:43.3171328
respOPEN,15:33:43.8304768
respCLOSED,15:33:43.9141632
l100,15:33:43.9145600
stimOFF,15:33:44.8172032
stimON,15:33:47.8266880
dotsMOVE,15:33:48.8173952
respOPEN,15:33:49.3459968
respCLOSED,15:33:49.4065536
l100,15:33:49.4069120
stimOFF,15:33:50.3174272
stimON,15:33:52.3893504
dotsMOVE,15:33:53.3842048
respOPEN,15:33:53.8957440
respCLOSED,15:33:54.4545408
l100,15:33:54.4549120
stimOFF,15:33:54.8842880
stimON,15:33:57.2785152
dotsMOVE,15:33:58.2677504
respOPEN,15:33:58.7819648
stimOFF,15:33:59.7686912
respCLOSED,15:33:59.7858560
r100,15:33:59.7862528
stimON,15:34:02.2244864
dotsMOVE,15:34:03.2179456
respOPEN,15:34:03.7325056
stimOFF,15:34:04.7180288
respCLOSED,15:34:07.7432832
stimON,15:34:10.4949248
dotsMOVE,15:34:11.4849536
respOPEN,15:34:12.0154880
respCLOSED,15:34:12.1892224
stimOFF,15:34:12.9853696
stimON,15:34:15.4171776
dotsMOVE,15:34:16.4018304
respOPEN,15:34:16.9331584
respCLOSED,15:34:17.1094400
l100,15:34:17.1098112
stimOFF,15:34:17.9019648
stimON,15:34:20.2438528
dotsMOVE,15:34:21.2353664
respOPEN,15:34:21.7473792
respCLOSED,15:34:21.8577024
stimOFF,15:34:22.7354368
pause,15:34:25.4280192
